site,country,label,method,n_cal,n_repeats,n_failed,ece_mean,ece_median,ece_q90,n_positive,reliable_estimate
code15_like,BR,AF,platt,400,20,0,0.032493317599650816,0.010069674782878403,0.014117686759167717,105,True
code15_like,BR,AF,isotonic,400,20,0,0.008970373825153024,0.0088074403770134,0.013331190404776878,105,True
code15_like,BR,AF,hybrid,400,20,0,0.5226797439355032,0.5226813883353592,0.5233873501600135,105,True
code15_like,BR,AF,hybrid_minimax,400,20,0,0.5210180607376351,0.5210197699784459,0.5217258482036048,105,True
code15_like,BR,AF,identity,800,20,0,0.43515303142165224,0.4350095663143134,0.4375490464700244,105,True
code15_like,BR,AF,prior_correction,800,20,0,0.8825191530194436,0.8822170240833491,0.8842665288227409,105,True
code15_like,BR,AF,prior_correction_gated,800,20,0,0.8825191530194436,0.8822170240833491,0.8842665288227409,105,True
code15_like,BR,AF,prior_correction_minimax,800,20,0,0.8738882658279866,0.8735281852626922,0.8756960175694545,105,True
code15_like,BR,AF,temperature,800,20,0,0.4676673403863658,0.4675727127723602,0.4694492719891419,105,True
code15_like,BR,AF,platt,800,20,0,0.00887327029217989,0.007971212689683729,0.012043915796252525,105,True
code15_like,BR,AF,isotonic,800,20,0,0.007509150795146434,0.0070364383130076275,0.010305792655535462,105,True
code15_like,BR,AF,hybrid,800,20,0,0.5225414173907004,0.5226865609430158,0.5234820548552493,105,True
code15_like,BR,AF,hybrid_minimax,800,20,0,0.5208797719886896,0.5210250150656084,0.5218205353971171,105,True
code15_like,BR,IAVB,identity,0,1,0,0.12972691787133386,0.12972691787133386,0.12972691787133386,93,True
code15_like,BR,IAVB,prior_correction,0,1,0,0.9813962792558512,0.9813962792558512,0.9813962792558512,93,True
code15_like,BR,IAVB,prior_correction_gated,0,1,0,0.12972691787133386,0.12972691787133386,0.12972691787133386,93,True
code15_like,BR,IAVB,prior_correction_minimax,0,1,0,0.4788745170811522,0.4788745170811522,0.4788745170811522,93,True
code15_like,BR,IAVB,temperature,0,20,0,0.1297181456988274,0.12971790404882122,0.1297357882724045,93,True
code15_like,BR,IAVB,platt,0,20,0,0.1297181456988274,0.12971790404882122,0.1297357882724045,93,True
code15_like,BR,IAVB,isotonic,0,20,0,0.1297181456988274,0.12971790404882122,0.1297357882724045,93,True
code15_like,BR,IAVB,hybrid,0,20,0,0.1297181456988274,0.12971790404882122,0.1297357882724045,93,True
code15_like,BR,IAVB,hybrid_minimax,0,20,0,0.1297181456988274,0.12971790404882122,0.1297357882724045,93,True
code15_like,BR,IAVB,identity,25,20,0,0.12971672667078274,0.1296519398012284,0.12989328659617758,93,True
code15_like,BR,IAVB,prior_correction,25,20,0,0.981417085427136,0.9813065326633166,0.9815075376884422,93,True
code15_like,BR,IAVB,prior_correction_gated,25,20,0,0.12971672667078274,0.1296519398012284,0.12989328659617758,93,True
code15_like,BR,IAVB,prior_correction_minimax,25,20,0,0.47886843863650475,0.4788815446254982,0.47906023032811174,93,True
code15_like,BR,IAVB,temperature,25,20,0,0.09711751007786165,0.12947976910186168,0.1296379768997203,93,True
code15_like,BR,IAVB,platt,25,20,0,0.08857100729284104,0.12947976910186168,0.1296379768997203,93,True
code15_like,BR,IAVB,isotonic,25,20,0,0.02851766431123682,0.018693467336683416,0.04055484748842828,93,True
code15_like,BR,IAVB,hybrid,25,20,0,0.8311792953685883,0.9813055326632822,0.9813055326632822,93,True
code15_like,BR,IAVB,hybrid_minimax,25,20,0,0.4796219268189154,0.4789401245772703,0.48122828990808336,93,True
code15_like,BR,IAVB,identity,50,20,0,0.12974354680315822,0.1297856992622894,0.12995334131491315,93,True
code15_like,BR,IAVB,prior_correction,50,20,0,0.9814444444444446,0.9814141414141414,0.9816161616161616,93,True
code15_like,BR,IAVB,prior_correction_gated,50,20,0,0.12974354680315822,0.1297856992622894,0.12995334131491315,93,True
code15_like,BR,IAVB,prior_correction_minimax,50,20,0,0.47888754493892816,0.47888014804110907,0.479207622832618,93,True
code15_like,BR,IAVB,temperature,50,20,0,0.06723393387395203,0.04312046076577039,0.12958478055643005,93,True
code15_like,BR,IAVB,platt,50,20,0,0.056445173202494925,0.027689114548109336,0.12958478055643005,93,True
code15_like,BR,IAVB,isotonic,50,20,0,0.025761935951573965,0.02559552229569045,0.0400717231145351,93,True
code15_like,BR,IAVB,hybrid,50,20,0,0.7477417708515395,0.6477556280114559,0.9812111212120884,93,True
code15_like,BR,IAVB,hybrid_minimax,50,20,0,0.48003045104697256,0.4802152362882152,0.481331752389325,93,True
code15_like,BR,IAVB,identity,100,20,0,0.12976353193253307,0.12982807929250031,0.13008800372380971,93,True
code15_like,BR,IAVB,prior_correction,100,20,0,0.981438775510204,0.9814285714285714,0.9818367346938776,93,True
code15_like,BR,IAVB,prior_correction_gated,100,20,0,0.12976353193253307,0.12982807929250031,0.13008800372380971,93,True
code15_like,BR,IAVB,prior_correction_minimax,100,20,0,0.47896482644606236,0.479049926770979,0.4794104763169472,93,True
code15_like,BR,IAVB,temperature,100,20,0,0.05010245804114383,0.03645268847515161,0.1290072625659634,93,True
code15_like,BR,IAVB,platt,100,20,0,0.03324186640866764,0.014983612823768358,0.1290072625659634,93,True
code15_like,BR,IAVB,isotonic,100,20,0,0.019867708493115685,0.01984167047974196,0.0310141012607619,93,True
code15_like,BR,IAVB,hybrid,100,20,0,0.697657171757976,0.6476700784285454,0.9810194081632356,93,True
code15_like,BR,IAVB,hybrid_minimax,100,20,0,0.48018144025470166,0.48020597987272157,0.4813642791639946,93,True
code15_like,BR,IAVB,identity,200,20,0,0.12968342609229652,0.12982021353370518,0.1303048147266758,93,True
code15_like,BR,IAVB,prior_correction,200,20,0,0.9813854166666666,0.9814583333333333,0.9821041666666667,93,True
code15_like,BR,IAVB,prior_correction_gated,200,20,0,0.12968342609229652,0.12982021353370518,0.1303048147266758,93,True
code15_like,BR,IAVB,prior_correction_minimax,200,20,0,0.4788803211960997,0.4789475377239227,0.47972230650669706,93,True
code15_like,BR,IAVB,temperature,200,20,0,0.0423508163606768,0.03276826374922814,0.049673662100497645,93,True
code15_like,BR,IAVB,platt,200,20,0,0.023490640145686033,0.009817116865640022,0.035599526093199024,93,True
code15_like,BR,IAVB,isotonic,200,20,0,0.014636670256847534,0.01237425916832602,0.027847776433699404,93,True
code15_like,BR,IAVB,hybrid,200,20,0,0.6809108361740608,0.6475977994474716,0.6816504197557662,93,True
code15_like,BR,IAVB,hybrid_minimax,200,20,0,0.48043224460856954,0.48066613950920045,0.48141371214813194,93,True
code15_like,BR,IAVB,identity,400,20,0,0.12941107808784558,0.12940282613651333,0.130061568902301,93,True
code15_like,BR,IAVB,prior_correction,400,20,0,0.9811847826086957,0.9810869565217392,0.9819782608695652,93,True
code15_like,BR,IAVB,prior_correction_gated,400,20,0,0.12941107808784558,0.12940282613651333,0.130061568902301,93,True
code15_like,BR,IAVB,prior_correction_minimax,400,20,0,0.4785274843445192,0.4785174719567469,0.4800215393609025,93,True
code15_like,BR,IAVB,temperature,400,20,0,0.030757970321720958,0.029654786628226893,0.03306302318909934,93,True
code15_like,BR,IAVB,platt,400,20,0,0.011260810129235199,0.010747009923161969,0.015259336828893291,93,True
code15_like,BR,IAVB,isotonic,400,20,0,0.011556734359622036,0.011156008827933436,0.0180766782293244,93,True
code15_like,BR,IAVB,hybrid,400,20,0,0.6473242486709633,0.6472264225675587,0.6481177270562762,93,True
code15_like,BR,IAVB,hybrid_minimax,400,20,0,0.48068795903293626,0.48053372443174336,0.4814648123076704,93,True
code15_like,BR,IAVB,identity,800,20,0,0.12983409900122608,0.12978879535799553,0.13103789266330507,93,True
code15_like,BR,IAVB,prior_correction,800,20,0,0.9815119047619045,0.9814285714285714,0.9830952380952381,93,True
code15_like,BR,IAVB,prior_correction_gated,800,20,0,0.12983409900122608,0.12978879535799553,0.13103789266330507,93,True
code15_like,BR,IAVB,prior_correction_minimax,800,20,0,0.4788837557970632,0.47878644097816037,0.48092302095078837,93,True
code15_like,BR,IAVB,temperature,800,20,0,0.03219090844043852,0.031447864644226636,0.03490682295284053,93,True
code15_like,BR,IAVB,platt,800,20,0,0.009139561920859693,0.00806958949204492,0.012566704856126891,93,True
code15_like,BR,IAVB,isotonic,800,20,0,0.008861246004119132,0.007949402972889567,0.013554356889436034,93,True
code15_like,BR,IAVB,hybrid,800,20,0,0.6476513708652327,0.6475680375254763,0.6492347043132306,93,True
code15_like,BR,IAVB,hybrid_minimax,800,20,0,0.48101520657388175,0.48086993656356825,0.48234922286743565,93,True
code15_like,BR,RBBB,identity,0,1,0,0.0006424041502542395,0.0006424041502542395,0.0006424041502542395,126,True
code15_like,BR,RBBB,prior_correction,0,1,0,0.0005998722934328655,0.0005998722934328655,0.0005998722934328655,126,True
code15_like,BR,RBBB,prior_correction_gated,0,1,0,0.0006424041502542395,0.0006424041502542395,0.0006424041502542395,126,True
code15_like,BR,RBBB,prior_correction_minimax,0,1,0,0.0006237668036614787,0.0006237668036614787,0.0006237668036614787,126,True
code15_like,BR,RBBB,temperature,0,20,0,0.0006424041502542393,0.0006424041502542395,0.0006424041502542395,126,True
code15_like,BR,RBBB,platt,0,20,0,0.0006424041502542393,0.0006424041502542395,0.0006424041502542395,126,True
code15_like,BR,RBBB,isotonic,0,20,0,0.0006424041502542393,0.0006424041502542395,0.0006424041502542395,126,True
code15_like,BR,RBBB,hybrid,0,20,0,0.0006424041502542393,0.0006424041502542395,0.0006424041502542395,126,True
code15_like,BR,RBBB,hybrid_minimax,0,20,0,0.0006424041502542393,0.0006424041502542395,0.0006424041502542395,126,True
code15_like,BR,RBBB,identity,25,20,0,0.0006455031837096666,0.0006455031853509465,0.0006455031853509465,126,True
code15_like,BR,RBBB,prior_correction,25,20,0,0.0006027661487204357,0.0006027661497227941,0.0006027661497227941,126,True
code15_like,BR,RBBB,prior_correction_gated,25,20,0,0.0006455031837096666,0.0006455031853509465,0.0006455031853509465,126,True
code15_like,BR,RBBB,prior_correction_minimax,25,20,0,0.0006267759286311826,0.0006267759299505023,0.000626775929950506,126,True
code15_like,BR,RBBB,temperature,25,20,0,0.0006450216889680226,0.0006445526028298933,0.0006457254182410509,126,True
code15_like,BR,RBBB,platt,25,20,0,0.000644552381724367,0.0006445526028298898,0.0006445526028298933,126,True
code15_like,BR,RBBB,isotonic,25,20,0,0.015454181169056697,0.025326633165829147,0.025326633165829147,126,True
code15_like,BR,RBBB,hybrid,25,20,0,0.0006019491906258257,0.0006018155820212111,0.0006021497035985903,126,True
code15_like,BR,RBBB,hybrid_minimax,25,20,0,0.0006261494872385629,0.0006258253546540249,0.0006266357861812091,126,True
code15_like,BR,RBBB,identity,50,20,0,0.0006487633007973198,0.0006487633024486775,0.0006487633024486775,126,True
code15_like,BR,RBBB,prior_correction,50,20,0,0.0006058104221977286,0.0006058104232062396,0.0006058104232062433,126,True
code15_like,BR,RBBB,prior_correction_gated,50,20,0,0.0006487633007973198,0.0006487633024486775,0.0006487633024486775,126,True
code15_like,BR,RBBB,prior_correction_minimax,50,20,0,0.0006299414636228312,0.0006299414649502529,0.0006299414649502529,126,True
code15_like,BR,RBBB,temperature,50,20,0,0.0006485778581614445,0.0006489896078160553,0.0006489900101008961,126,True
code15_like,BR,RBBB,platt,50,20,0,0.0006478124240563024,0.0006478125654704354,0.0006478129695108407,126,True
code15_like,BR,RBBB,isotonic,50,20,0,0.009330787051069026,0.0006487633024486775,0.025454545454545455,126,True
code15_like,BR,RBBB,hybrid,50,20,0,0.0006050770895335277,0.0006051938138067064,0.0006051942160915594,126,True
code15_like,BR,RBBB,hybrid_minimax,50,20,0,0.0006295192887554337,0.0006298035634730789,0.000629803965757925,126,True
code15_like,BR,RBBB,identity,100,20,0,0.0006553833344789664,0.0006553833361471342,0.0006553833361471622,126,True
code15_like,BR,RBBB,prior_correction,100,20,0,0.0006119921611998118,0.0006119921622185477,0.0006119921622185893,126,True
code15_like,BR,RBBB,prior_correction_gated,100,20,0,0.0006553833344789664,0.0006553833361471342,0.0006553833361471622,126,True
code15_like,BR,RBBB,prior_correction_minimax,100,20,0,0.0006363694377414821,0.000636369439082397,0.0006363694390824292,126,True
code15_like,BR,RBBB,temperature,100,20,0,0.0006555000128777033,0.0006556187239163333,0.0006556191303061319,126,True
code15_like,BR,RBBB,platt,100,20,0,0.0006544323059344077,0.0006544326936895051,0.0006544331426691201,126,True
code15_like,BR,RBBB,isotonic,100,20,0,0.003161273569300614,0.0006553833361471342,0.0031612735739650175,126,True
code15_like,BR,RBBB,hybrid,100,20,0,0.0006113424761095517,0.0006113760340497546,0.000611376440439558,126,True
code15_like,BR,RBBB,hybrid_minimax,100,20,0,0.0006361549856296519,0.0006362369036106725,0.0006362373100004762,126,True
code15_like,BR,RBBB,identity,200,20,0,0.0006504921910581707,0.0006690371556502002,0.0006690371559738051,126,True
code15_like,BR,RBBB,prior_correction,200,20,0,0.0006072083841227048,0.0006247419989314329,0.000624741999461309,126,True
code15_like,BR,RBBB,prior_correction_gated,200,20,0,0.0006504921910581707,0.0006690371556502002,0.0006690371559738051,126,True
code15_like,BR,RBBB,prior_correction_minimax,200,20,0,0.0006315020854203723,0.0006496271357299465,0.0006496271361325257,126,True
code15_like,BR,RBBB,temperature,200,20,0,0.0011006263040961137,0.0006692905844460847,0.0010334557305596557,126,True
code15_like,BR,RBBB,platt,200,20,0,0.0008565545557640617,0.0006680862914746778,0.0007155619400311102,126,True
code15_like,BR,RBBB,isotonic,200,20,0,0.001021118822239393,0.0006690371556502021,0.0010165662096347566,126,True
code15_like,BR,RBBB,hybrid,200,20,0,0.001079396487700506,0.0006241261718739517,0.000995277757857844,126,True
code15_like,BR,RBBB,hybrid_minimax,200,20,0,0.0010915099873246806,0.0006495049762173886,0.0010167405518435144,126,True
code15_like,BR,RBBB,identity,400,20,0,0.000678786109661733,0.0006981257276349069,0.000698149032734004,126,True
code15_like,BR,RBBB,prior_correction,400,20,0,0.0006336278122293559,0.00065190469453711,0.0006519428282741746,126,True
code15_like,BR,RBBB,prior_correction_gated,400,20,0,0.000678786109661733,0.0006981257276349069,0.000698149032734004,126,True
code15_like,BR,RBBB,prior_correction_minimax,400,20,0,0.0006589731870611443,0.0006778717938050983,0.0006779007784724283,126,True
code15_like,BR,RBBB,temperature,400,20,0,0.0011096624503396134,0.0006984178802570788,0.0020025676720988456,126,True
code15_like,BR,RBBB,platt,400,20,0,0.0008106034231986159,0.0006971750432778444,0.001014073650266475,126,True
code15_like,BR,RBBB,isotonic,400,20,0,0.0009265534951279627,0.0006981257276344476,0.0019771311085930035,126,True
code15_like,BR,RBBB,hybrid,400,20,0,0.0010896883727542742,0.0006512897975731093,0.0020388788682642535,126,True
code15_like,BR,RBBB,hybrid_minimax,400,20,0,0.0011010309089244754,0.0006777720281923531,0.002018618605302565,126,True
code15_like,BR,RBBB,identity,800,20,0,0.00070520171139294,0.0007646138921682125,0.0007886786290826023,126,True
code15_like,BR,RBBB,prior_correction,800,20,0,0.0006582737756622205,0.0007139908559196829,0.0007382179805534102,126,True
code15_like,BR,RBBB,prior_correction_gated,800,20,0,0.00070520171139294,0.0007646138921682125,0.0007886786290826023,126,True
code15_like,BR,RBBB,prior_correction_minimax,800,20,0,0.0006846109878247033,0.0007424310122600901,0.0007665579458634172,126,True
code15_like,BR,RBBB,temperature,800,20,0,0.0007942202157851166,0.0007649940822750962,0.001030533263729158,126,True
code15_like,BR,RBBB,platt,800,20,0,0.0009670188068248983,0.0007636650473993242,0.0011749116456850673,126,True
code15_like,BR,RBBB,isotonic,800,20,0,0.0008799530884549881,0.0007646138921511902,0.0015721958697369213,126,True
code15_like,BR,RBBB,hybrid,800,20,0,0.0007916040489192699,0.0007133777688049375,0.0010998330519124762,126,True
code15_like,BR,RBBB,hybrid_minimax,800,20,0,0.000793274902274517,0.0007423819585851577,0.0010611859076354038,126,True
code15_like,BR,LBBB,identity,0,1,0,1.4018712922626966e-06,1.4018712922626966e-06,1.4018712922626966e-06,57,True
code15_like,BR,LBBB,prior_correction,0,1,0,1.7382702446660627e-05,1.7382702446660627e-05,1.7382702446660627e-05,57,True
code15_like,BR,LBBB,prior_correction_gated,0,1,0,1.4018712922626966e-06,1.4018712922626966e-06,1.4018712922626966e-06,57,True
code15_like,BR,LBBB,prior_correction_minimax,0,1,0,0.0009696840845283995,0.0009696840845283995,0.0009696840845283995,57,True
code15_like,BR,LBBB,temperature,0,20,0,1.4018712922737076e-06,1.4018712922828217e-06,1.401871292282822e-06,57,True
code15_like,BR,LBBB,platt,0,20,0,1.4018712922737076e-06,1.4018712922828217e-06,1.401871292282822e-06,57,True
code15_like,BR,LBBB,isotonic,0,20,0,1.4018712922737076e-06,1.4018712922828217e-06,1.401871292282822e-06,57,True
code15_like,BR,LBBB,hybrid,0,20,0,1.4018712922737076e-06,1.4018712922828217e-06,1.401871292282822e-06,57,True
code15_like,BR,LBBB,hybrid_minimax,0,20,0,1.4018712922737076e-06,1.4018712922828217e-06,1.401871292282822e-06,57,True
code15_like,BR,LBBB,identity,25,20,0,1.4086324090513184e-06,1.4086340863736416e-06,1.4086340881425795e-06,57,True
code15_like,BR,LBBB,prior_correction,25,20,0,1.746653615638479e-05,1.7466558671817983e-05,1.746655869558836e-05,57,True
code15_like,BR,LBBB,prior_correction_gated,25,20,0,1.4086324090513184e-06,1.4086340863736416e-06,1.4086340881425795e-06,57,True
code15_like,BR,LBBB,prior_correction_minimax,25,20,0,0.0009729395711282924,0.0009743619574989871,0.0009743619574989871,57,True
